pore_id,pore_volume_m3,pore_radius_m,shape_factor,clay_volume,pore_volume_um3,pore_radius_um,pore_diameter_um,equivalent_t2_ms
4883,1.27402e-15,4.7442e-06,0.05,0.0,1274.02,4.7442,9.4884,316.28000000000003
4884,2.300314e-15,6.043353e-06,0.06151809,0.0,2300.3140000000003,6.043353000000001,12.086706000000001,402.89020000000005
4885,1.528824e-15,5.407723e-06,0.0465544,0.0,1528.8239999999998,5.407723000000001,10.815446000000001,360.5148666666667
4886,9.201254e-16,5.3699e-06,0.07118912,0.0,920.1254,5.3699,10.7398,357.9933333333334
4887,1.550057e-15,4.639167e-06,0.05,0.0,1550.057,4.6391670000000005,9.278334000000001,309.27780000000007
4888,1.259864e-15,5.348356e-06,0.05800631,0.0,1259.864,5.348356,10.696712,356.5570666666667
4889,1.132462e-15,4.696194e-06,0.08251805,0.0,1132.462,4.696194,9.392388,313.0796
4890,2.158756e-15,4.814798e-06,0.05,0.0,2158.756,4.814798000000001,9.629596000000001,320.9865333333334
4891,2.017198e-15,4.645636e-06,0.05371459,0.0,2017.198,4.6456360000000005,9.291272000000001,309.70906666666673
4892,1.380188e-15,4.965196e-06,0.05110544,0.0,1380.188,4.965196000000001,9.930392000000001,331.0130666666667
4893,4.742185e-15,5.70575e-06,0.05,0.0,4742.185,5.70575,11.4115,380.3833333333333
4894,2.073821e-15,4.45712e-06,0.05373998,0.0,2073.821,4.45712,8.91424,297.1413333333333
4895,1.231553e-15,4.862926e-06,0.04966515,0.0,1231.5529999999999,4.862926,9.725852,324.19506666666666
4896,4.048552e-15,6.19313e-06,0.0403222,0.0,4048.552,6.19313,12.38626,412.87533333333334
4897,5.945426e-16,4.736495e-06,0.04818056,0.0,594.5426,4.736495,9.47299,315.7663333333333
4898,2.427716e-15,5.357399e-06,0.06850071,0.0,2427.716,5.357399,10.714798,357.15993333333336
4899,3.28414e-15,4.457106e-06,0.03815165,0.0,3284.1400000000003,4.457106,8.914212,297.1404
4900,8.351908e-16,4.692036e-06,0.04625391,0.0,835.1908,4.692036,9.384072,312.8024
4901,1.380188e-15,4.831965e-06,0.05,0.0,1380.188,4.831964999999999,9.663929999999999,322.131
4902,2.717909e-15,5.347477e-06,0.05359561,0.0,2717.9089999999997,5.347477,10.694954,356.4984666666667
4903,4.883743e-15,6.672463e-06,0.02578751,0.0,4883.743,6.672463,13.344926,444.8308666666667
4904,2.809922e-15,4.694148e-06,0.06548044,0.0,2809.922,4.694148,9.388296,312.94320000000005
4905,1.380188e-15,4.648269e-06,0.05515051,0.0,1380.188,4.648269,9.296538,309.88460000000003
4906,2.24369e-15,4.81143e-06,0.06798324,0.0,2243.69,4.81143,9.62286,320.762
4907,9.625928e-16,4.741163e-06,0.04753719,0.0,962.5928,4.741163,9.482326,316.07753333333335
4908,1.705771e-15,5.410074e-06,0.05,0.0,1705.771,5.410074,10.820148,360.6716
4909,1.521746e-15,4.66285e-06,0.05150623,0.0,1521.746,4.66285,9.3257,310.8566666666667
4910,1.097073e-15,4.660006e-06,0.05,0.0,1097.0729999999999,4.660006,9.320012,310.6670666666667
4911,1.281098e-15,4.921052e-06,0.05,0.0,1281.098,4.9210519999999995,9.842103999999999,328.07013333333333
4912,2.017198e-15,4.830254e-06,0.03492945,0.0,2017.198,4.830254,9.660508,322.0169333333333
4913,1.606681e-15,5.411801e-06,0.03901996,0.0,1606.681,5.411801,10.823602,360.7867333333333
4914,1.932263e-15,6.362479e-06,0.03017624,0.0,1932.263,6.3624789999999996,12.724957999999999,424.16526666666664
4915,7.431782e-16,4.843052e-06,0.06234003,0.0,743.1782000000001,4.843052,9.686104,322.87013333333334
4916,1.64207e-15,4.690164e-06,0.05,0.0,1642.0700000000002,4.690164,9.380328,312.67760000000004
4917,1.27402e-15,4.696994e-06,0.05,0.0,1274.02,4.696994,9.393988,313.13293333333337
4918,4.494459e-15,4.84395e-06,0.05,0.0,4494.459,4.8439499999999995,9.687899999999999,322.93
4919,1.585447e-15,5.349645e-06,0.06116034,0.0,1585.447,5.349645,10.69929,356.643
4920,1.995964e-15,4.692269e-06,0.04585204,0.0,1995.964,4.6922690000000005,9.384538000000001,312.8179333333334
4921,8.182039e-15,6.046483e-06,0.03073522,0.0,8182.039,6.046482999999999,12.092965999999999,403.09886666666665
4922,5.096079e-16,5.346766e-06,0.05441379,0.0,509.6079,5.346766,10.693532,356.45106666666663
4923,1.295254e-15,5.373918e-06,0.05,0.0,1295.254,5.373918000000001,10.747836000000001,358.26120000000003
4924,2.689597e-15,4.643832e-06,0.01785714,0.0,2689.5969999999998,4.643832000000001,9.287664000000001,309.58880000000005
4925,1.705771e-15,4.655188e-06,0.04443487,0.0,1705.771,4.655188,9.310376,310.34586666666667
4926,3.963617e-15,6.919323e-06,0.04485923,0.0,3963.617,6.919323,13.838646,461.2882
4927,1.00506e-15,4.694079e-06,0.07970894,0.0,1005.0600000000001,4.6940789999999994,9.388157999999999,312.93859999999995
4928,1.330643e-15,4.862477e-06,0.05,0.0,1330.643,4.862477,9.724954,324.16513333333336
4929,2.654208e-15,4.699731e-06,0.02922184,0.0,2654.208,4.699731,9.399462,313.3154
4930,1.387266e-15,4.65133e-06,0.05016925,0.0,1387.266,4.651330000000001,9.302660000000001,310.0886666666667
4931,3.100115e-15,5.356397e-06,0.05,0.0,3100.1150000000002,5.356397,10.712794,357.09313333333336
4932,1.097073e-15,5.379537e-06,0.05725057,0.0,1097.0729999999999,5.379537,10.759074,358.6358
4933,3.503555e-15,5.705752e-06,0.05,0.0,3503.5550000000003,5.705752,11.411504,380.3834666666667
4934,3.814982e-15,5.348351e-06,0.05093344,0.0,3814.982,5.348350999999999,10.696701999999998,356.5567333333333
4935,1.691615e-15,5.70576e-06,0.04618132,0.0,1691.615,5.705760000000001,11.411520000000001,380.38400000000007
4936,7.57334e-16,5.400188e-06,0.04136201,0.0,757.334,5.400188,10.800376,360.01253333333335
4937,2.923168e-15,6.294644e-06,0.05,0.0,2923.168,6.294644,12.589288,419.64293333333336
4938,7.361004e-16,4.453839e-06,0.03539116,0.0,736.1004,4.453838999999999,8.907677999999999,296.9226
4939,1.337721e-15,5.369277e-06,0.04261879,0.0,1337.721,5.369277,10.738554,357.95180000000005
4940,2.215379e-15,4.642611e-06,0.04146803,0.0,2215.379,4.6426110000000005,9.285222000000001,309.5074
4941,1.826095e-15,5.705757e-06,0.04700102,0.0,1826.095,5.705757,11.411514,380.3838
4942,1.755316e-15,5.722701e-06,0.07019537,0.0,1755.316,5.722701,11.445402,381.5134
4943,1.854407e-15,4.845212e-06,0.05,0.0,1854.407,4.845212,9.690424,323.01413333333335
4944,8.422687e-16,4.640218e-06,0.04248983,0.0,842.2687,4.640218,9.280436,309.3478666666667
4945,2.385248e-15,5.989817e-06,0.050947,0.0,2385.248,5.9898169999999995,11.979633999999999,399.3211333333333
4946,3.100115e-15,5.705754e-06,0.05114616,0.0,3100.1150000000002,5.705754,11.411508,380.3836
4947,1.259864e-15,5.395451e-06,0.0764524,0.0,1259.864,5.395451,10.790902,359.6967333333334
4948,2.052588e-15,4.733827e-06,0.04015059,0.0,2052.588,4.733827,9.467654,315.58846666666665
4949,1.295254e-15,4.813133e-06,0.05,0.0,1295.254,4.813133,9.626266,320.87553333333335
4950,1.528824e-15,5.369788e-06,0.02803449,0.0,1528.8239999999998,5.369788000000001,10.739576000000001,357.9858666666667
4951,2.130444e-15,6.522772e-06,0.04619476,0.0,2130.444,6.522772,13.045544,434.8514666666667
4952,2.158756e-15,5.349029e-06,0.05860065,0.0,2158.756,5.349029,10.698058,356.6019333333333
4953,8.635023e-16,4.596278e-06,0.05497633,0.0,863.5023,4.596278,9.192556,306.41853333333336
4954,2.540962e-15,5.355867e-06,0.04101337,0.0,2540.962,5.355867000000001,10.711734000000002,357.05780000000004
4955,1.960575e-15,4.726073e-06,0.04482247,0.0,1960.575,4.7260729999999995,9.452145999999999,315.0715333333333
4956,2.470183e-15,4.696451e-06,0.04516605,0.0,2470.183,4.696451,9.392902,313.0967333333333
4957,1.840251e-15,4.638694e-06,0.06046123,0.0,1840.2510000000002,4.638694,9.277388,309.24626666666666
4958,1.833173e-15,4.963827e-06,0.04560739,0.0,1833.173,4.963827,9.927654,330.9218
4959,2.824077e-15,5.335575e-06,0.0380999,0.0,2824.077,5.335575,10.67115,355.70500000000004
4960,3.432776e-15,4.695644e-06,0.0616796,0.0,3432.7760000000003,4.695644,9.391288,313.04293333333334
4961,2.498494e-15,6.035167e-06,0.04596661,0.0,2498.494,6.035167,12.070334,402.34446666666673
4962,1.033372e-15,4.836048e-06,0.05,0.0,1033.3719999999998,4.836048,9.672096,322.4032
4963,9.413591e-16,4.836109e-06,0.05,0.0,941.3590999999999,4.8361089999999995,9.672217999999999,322.40726666666666
4964,1.245708e-15,5.420494e-06,0.05790985,0.0,1245.708,5.420494000000001,10.840988000000001,361.3662666666667
4965,1.988887e-15,5.358823e-06,0.03820216,0.0,1988.887,5.358823,10.717646,357.2548666666667
4966,9.767485e-16,4.725356e-06,0.07137185,0.0,976.7485,4.7253560000000006,9.450712000000001,315.0237333333334
4967,2.151678e-15,5.335551e-06,0.04232948,0.0,2151.678,5.335551000000001,10.671102000000001,355.70340000000004
4968,1.4085e-15,4.642376e-06,0.05,0.0,1408.5,4.642376,9.284752,309.49173333333334
4969,1.04045e-15,4.813071e-06,0.05,0.0,1040.45,4.813071000000001,9.626142000000002,320.87140000000005
4970,1.755316e-15,5.335572e-06,0.04967918,0.0,1755.316,5.335572,10.671144,355.70480000000003
4971,1.316487e-15,5.705771e-06,0.04626474,0.0,1316.487,5.705771,11.411542,380.3847333333334
4972,8.394375e-15,6.325209e-06,0.06009485,0.0,8394.375,6.325208999999999,12.650417999999998,421.68059999999997
4973,1.620836e-15,5.369331e-06,0.05056145,0.0,1620.836,5.369331,10.738662,357.9554
4974,5.308416e-15,4.830152e-06,0.05353513,0.0,5308.416,4.830152,9.660304,322.01013333333333
4975,3.029336e-15,4.949905e-06,0.0446119,0.0,3029.336,4.949905,9.89981,329.9936666666667
4976,2.604663e-15,5.335554e-06,0.04873376,0.0,2604.663,5.335554,10.671108,355.7036
4977,3.496477e-15,4.448732e-06,0.05,0.0,3496.4770000000003,4.448732000000001,8.897464000000001,296.5821333333334
4978,3.977773e-15,4.810443e-06,0.05337078,0.0,3977.773,4.810443,9.620886,320.69620000000003
4979,9.979822e-16,4.63813e-06,0.06659485,0.0,997.9822000000001,4.63813,9.27626,309.2086666666667
4980,3.906994e-15,5.398954e-06,0.04653053,0.0,3906.994,5.398954000000001,10.797908000000001,359.93026666666674
4981,1.344799e-15,4.781368e-06,0.04134133,0.0,1344.799,4.781368,9.562736,318.75786666666664
4982,1.946419e-15,5.348617e-06,0.06056494,0.0,1946.4189999999999,5.348617,10.697234,356.5744666666667
4983,1.889796e-15,5.355401e-06,0.05,0.0,1889.796,5.355401,10.710802,357.0267333333333
4984,1.550057e-15,5.379373e-06,0.04419417,0.0,1550.057,5.379373,10.758746,358.6248666666667
4985,1.224475e-15,5.368422e-06,0.06936392,0.0,1224.4750000000001,5.368422000000001,10.736844000000001,357.89480000000003
4986,1.224475e-15,5.335595e-06,0.05664173,0.0,1224.4750000000001,5.335595,10.67119,355.7063333333333
4987,2.27908e-15,4.937793e-06,0.06543309,0.0,2279.08,4.937793,9.875586,329.18620000000004
4988,1.146618e-15,4.657836e-06,0.0402979,0.0,1146.618,4.657836,9.315672,310.5224
4989,1.203241e-15,5.408909e-06,0.05,0.0,1203.241,5.4089089999999995,10.817817999999999,360.5939333333333
4990,1.344799e-15,5.359393e-06,0.04743555,0.0,1344.799,5.359393,10.718786,357.29286666666667
4991,1.224475e-15,5.425447e-06,0.05,0.0,1224.4750000000001,5.425447,10.850894,361.6964666666667
4992,3.489399e-15,5.750846e-06,0.05632769,0.0,3489.399,5.750846,11.501692,383.38973333333337
4993,1.479279e-15,4.725256e-06,0.04835185,0.0,1479.279,4.725256,9.450512,315.01706666666666
4994,2.767454e-15,4.827209e-06,0.05512245,0.0,2767.454,4.827209,9.654418,321.81393333333335
4995,4.919132e-15,5.714646e-06,0.04057384,0.0,4919.1320000000005,5.714646,11.429292,380.9764
4996,1.493434e-15,4.69489e-06,0.01034684,0.0,1493.434,4.69489,9.38978,312.99266666666665
4997,2.406482e-15,4.859752e-06,0.04086921,0.0,2406.482,4.859752,9.719504,323.9834666666667
4998,1.288176e-15,4.738473e-06,0.05505361,0.0,1288.1760000000002,4.738473,9.476946,315.89820000000003
4999,1.783628e-15,5.347243e-06,0.04347378,0.0,1783.6280000000002,5.347243000000001,10.694486000000001,356.4828666666667
5000,2.470183e-15,4.643929e-06,0.04692649,0.0,2470.183,4.643929,9.287858,309.5952666666667
5001,2.201223e-15,5.705762e-06,0.03102778,0.0,2201.223,5.705762,11.411524,380.38413333333335
5002,2.845311e-15,4.915971e-06,0.05,0.0,2845.3109999999997,4.915971,9.831942,327.7314
5003,2.356937e-15,4.869744e-06,0.05,0.0,2356.9370000000004,4.869744,9.739488,324.6496
5004,2.555118e-15,5.403579e-06,0.03948403,0.0,2555.118,5.403579000000001,10.807158000000001,360.2386000000001
5005,3.093037e-15,5.34671e-06,0.0533188,0.0,3093.037,5.34671,10.69342,356.44733333333335
5006,1.082917e-15,5.349076e-06,0.05155754,0.0,1082.917,5.349076,10.698152,356.6050666666667
5007,8.068792e-16,4.653554e-06,0.05185463,0.0,806.8792,4.653554,9.307108,310.23693333333335
5008,5.081924e-15,5.3583e-06,0.04271823,0.0,5081.924,5.3583,10.7166,357.22
5009,2.031354e-15,4.75248e-06,0.05371522,0.0,2031.3539999999998,4.75248,9.50496,316.83200000000005
5010,3.772514e-15,4.863298e-06,0.03262854,0.0,3772.514,4.863298,9.726596,324.2198666666667
5011,1.189085e-15,4.694409e-06,0.05,0.0,1189.085,4.694409,9.388818,312.96060000000006
5012,2.809922e-15,5.348654e-06,0.06463788,0.0,2809.922,5.348654,10.697308,356.57693333333333
5013,2.427716e-15,5.349064e-06,0.02409482,0.0,2427.716,5.349064,10.698128,356.6042666666667
5014,2.675442e-15,5.415256e-06,0.05,0.0,2675.442,5.415256,10.830512,361.0170666666667
5015,1.840251e-15,5.70576e-06,0.03954252,0.0,1840.2510000000002,5.705760000000001,11.411520000000001,380.38400000000007
5016,1.627914e-15,5.335546e-06,0.03304215,0.0,1627.914,5.335546,10.671092,355.7030666666667
5017,7.714898e-16,4.783444e-06,0.03392912,0.0,771.4898,4.783444,9.566888,318.8962666666667
5018,9.767485e-16,4.703851e-06,0.07118234,0.0,976.7485,4.703851,9.407702,313.5900666666667
5019,1.089995e-15,4.837378e-06,0.04850559,0.0,1089.9950000000001,4.837378,9.674756,322.4918666666667
5020,1.054605e-15,4.727111e-06,0.04600032,0.0,1054.605,4.727111,9.454222,315.14073333333334
5021,2.979791e-15,4.689708e-06,0.07090615,0.0,2979.791,4.689708,9.379416,312.64720000000005
5022,1.606681e-15,4.833703e-06,0.05114087,0.0,1606.681,4.833703,9.667406,322.2468666666667
5023,3.312452e-15,4.835235e-06,0.02795085,0.0,3312.452,4.835235,9.67047,322.349
5024,9.555149e-16,4.638618e-06,0.06364483,0.0,955.5148999999999,4.638618,9.277236,309.2412
5025,8.84736e-16,4.786754e-06,0.04192182,0.0,884.736,4.786753999999999,9.573507999999999,319.1169333333333
5026,2.031354e-15,4.639101e-06,0.07343704,0.0,2031.3539999999998,4.639100999999999,9.278201999999999,309.2734
5027,1.160774e-15,4.689754e-06,0.03343087,0.0,1160.774,4.689754000000001,9.379508000000001,312.6502666666667
5028,1.125384e-15,4.873386e-06,0.08646358,0.0,1125.384,4.873386,9.746772,324.8924
5029,2.441871e-15,5.371771e-06,0.04489651,0.0,2441.871,5.371771,10.743542,358.11806666666666
5030,2.441871e-15,4.836046e-06,0.079,0.0,2441.871,4.836046,9.672092,322.40306666666663
5031,1.146618e-15,4.594576e-06,0.03797676,0.0,1146.618,4.594576,9.189152,306.3050666666667
5032,2.555118e-15,4.6422e-06,0.05,0.0,2555.118,4.6422,9.2844,309.48
5033,3.871605e-15,5.398962e-06,0.05,0.0,3871.605,5.398962,10.797924,359.93080000000003
5034,7.927235e-16,4.646935e-06,0.06496326,0.0,792.7235,4.646935,9.29387,309.7956666666667
5035,8.422687e-16,4.862149e-06,0.0481257,0.0,842.2687,4.8621490000000005,9.724298000000001,324.1432666666667
5036,1.344799e-15,4.597848e-06,0.05,0.0,1344.799,4.597848,9.195696,306.52320000000003
5037,1.50759e-15,5.347787e-06,0.06516939,0.0,1507.59,5.347787,10.695574,356.51913333333334
5038,1.946419e-15,5.715544e-06,0.04148323,0.0,1946.4189999999999,5.715544,11.431088,381.03626666666673
5039,1.111228e-15,5.360613e-06,0.05964716,0.0,1111.228,5.360613,10.721226,357.37420000000003
5040,1.719927e-15,4.836349e-06,0.05,0.0,1719.9270000000001,4.836348999999999,9.672697999999999,322.4232666666666
5041,1.967653e-15,5.371929e-06,0.05254508,0.0,1967.6530000000002,5.371929000000001,10.743858000000001,358.12860000000006
5042,3.206283e-15,6.120184e-06,0.04290493,0.0,3206.283,6.120184,12.240368,408.0122666666667
5043,4.798808e-15,4.593132e-06,0.04656245,0.0,4798.808,4.593132,9.186264,306.2088
5044,1.266942e-15,5.347084e-06,0.04043908,0.0,1266.942,5.347084000000001,10.694168000000001,356.4722666666667
5045,1.061683e-15,4.84086e-06,0.0384321,0.0,1061.683,4.84086,9.68172,322.72400000000005
5046,2.795766e-15,5.714851e-06,0.04735773,0.0,2795.766,5.714851,11.429702,380.9900666666667
5047,5.959582e-15,6.513991e-06,0.0558727,0.0,5959.582,6.513991,13.027982,434.2660666666667
5048,1.281098e-15,4.444989e-06,0.06406063,0.0,1281.098,4.444989,8.889978,296.3326
5049,2.604663e-15,4.594826e-06,0.03250034,0.0,2604.663,4.594826,9.189652,306.3217333333334
5050,7.856456e-16,4.851452e-06,0.06082552,0.0,785.6456,4.851452,9.702904,323.43013333333334
5051,1.266942e-15,4.696556e-06,0.03893814,0.0,1266.942,4.696555999999999,9.393111999999999,313.1037333333333
5052,2.519728e-15,5.36862e-06,0.08340881,0.0,2519.728,5.36862,10.73724,357.908
5053,3.121349e-15,4.866772e-06,0.03583078,0.0,3121.3489999999997,4.866772,9.733544,324.4514666666667
5054,8.422687e-16,4.75786e-06,0.0560027,0.0,842.2687,4.75786,9.51572,317.1906666666667
5055,1.54298e-15,4.817496e-06,0.05224044,0.0,1542.98,4.817496,9.634992,321.1664
5056,1.189085e-15,4.944901e-06,0.03687592,0.0,1189.085,4.944901,9.889802,329.66006666666664
5057,1.557135e-15,4.724535e-06,0.041899,0.0,1557.135,4.724535,9.44907,314.96900000000005
5058,1.217397e-15,4.833145e-06,0.04940983,0.0,1217.397,4.833145,9.66629,322.2096666666667
5059,2.463105e-15,5.349375e-06,0.07526332,0.0,2463.105,5.349375,10.69875,356.625
5060,6.157763e-16,4.831466e-06,0.05571871,0.0,615.7763,4.831466,9.662932,322.09773333333334
5061,7.290225e-16,4.733806e-06,0.06526955,0.0,729.0225,4.733806,9.467612,315.5870666666667
5062,2.654208e-15,5.37039e-06,0.02154887,0.0,2654.208,5.3703899999999996,10.740779999999999,358.026
5063,9.48437e-16,4.709645e-06,0.03429022,0.0,948.437,4.709645,9.41929,313.97633333333334
5064,1.903952e-15,4.811493e-06,0.05,0.0,1903.9520000000002,4.811493,9.622986,320.76619999999997
5065,1.443889e-15,4.596589e-06,0.05,0.0,1443.8890000000001,4.596589,9.193178,306.43926666666664
5066,2.427716e-15,5.881304e-06,0.05,0.0,2427.716,5.881304,11.762608,392.0869333333334
5067,1.259864e-15,4.925406e-06,0.07237523,0.0,1259.864,4.925406,9.850812,328.36039999999997
5068,1.727005e-15,5.753199e-06,0.03262443,0.0,1727.0049999999999,5.753199,11.506398,383.5466
5069,2.04551e-15,5.721326e-06,0.05151581,0.0,2045.51,5.721326,11.442652,381.42173333333335
5070,1.118306e-15,4.862421e-06,0.05,0.0,1118.306,4.862421,9.724842,324.1614
5071,1.790706e-15,5.722457e-06,0.03991597,0.0,1790.7060000000001,5.7224569999999995,11.444913999999999,381.4971333333333
5072,1.089995e-15,4.815257e-06,0.04535225,0.0,1089.9950000000001,4.815257,9.630514,321.01713333333333
5073,1.429733e-15,4.642327e-06,0.05908151,0.0,1429.733,4.642327,9.284654,309.4884666666667
5074,1.182007e-15,5.335541e-06,0.05852979,0.0,1182.007,5.335540999999999,10.671081999999998,355.7027333333333
5075,4.034396e-16,4.702747e-06,0.07821057,0.0,403.4396,4.7027470000000005,9.405494000000001,313.5164666666667
5076,1.705771e-15,4.761762e-06,0.03900728,0.0,1705.771,4.761762,9.523524,317.4508
5077,7.169901e-15,5.750721e-06,0.05,0.0,7169.901,5.7507209999999995,11.501441999999999,383.3814
5078,1.599603e-15,4.725448e-06,0.05086153,0.0,1599.603,4.725448,9.450896,315.0298666666667
5079,3.369075e-15,6.32522e-06,0.07502726,0.0,3369.075,6.32522,12.65044,421.6813333333333
5080,5.591532e-16,4.780234e-06,0.05711273,0.0,559.1532000000001,4.780234,9.560468,318.6822666666667
5081,1.153696e-15,4.813854e-06,0.05,0.0,1153.696,4.813854,9.627708,320.9236
5082,3.701735e-15,5.349644e-06,0.04759401,0.0,3701.735,5.349644,10.699288,356.6429333333333
5083,1.479279e-15,4.760836e-06,0.03576679,0.0,1479.279,4.760836,9.521672,317.3890666666667
5084,1.755316e-15,4.659651e-06,0.05,0.0,1755.316,4.659650999999999,9.319301999999999,310.6434
5085,7.148667e-16,4.594306e-06,0.06629856,0.0,714.8667,4.594306,9.188612,306.28706666666665
5086,1.691615e-15,4.602918e-06,0.03435159,0.0,1691.615,4.602918,9.205836,306.8612
5087,1.819017e-15,5.346806e-06,0.06312654,0.0,1819.0169999999998,5.346806,10.693612,356.45373333333333
5088,2.739143e-15,5.335552e-06,0.05,0.0,2739.143,5.335552,10.671104,355.70346666666666
5089,1.132462e-15,4.835618e-06,0.04575737,0.0,1132.462,4.835618,9.671236,322.3745333333334
5090,2.172912e-15,5.714344e-06,0.04316487,0.0,2172.9120000000003,5.714344,11.428688,380.95626666666664
5091,2.229535e-15,5.705747e-06,0.04340526,0.0,2229.535,5.705747,11.411494,380.3831333333333
5092,2.371092e-15,5.359225e-06,0.04397558,0.0,2371.092,5.359225,10.71845,357.2816666666667
5093,1.415578e-15,4.595777e-06,0.03738449,0.0,1415.578,4.595777,9.191554,306.38513333333333
5094,2.364015e-15,4.928666e-06,0.03679695,0.0,2364.015,4.928666000000001,9.857332000000001,328.5777333333334
5095,1.111228e-15,4.446877e-06,0.06410024,0.0,1111.228,4.446877,8.893754,296.45846666666665
5096,1.210319e-15,4.690999e-06,0.04235038,0.0,1210.3190000000002,4.690999000000001,9.381998000000001,312.73326666666674
5097,1.217397e-15,4.762964e-06,0.04852939,0.0,1217.397,4.762964,9.525928,317.53093333333334
5098,5.633999e-15,4.691396e-06,0.0299499,0.0,5633.999,4.691396,9.382792,312.7597333333334
5099,9.413591e-16,4.635362e-06,0.05546059,0.0,941.3590999999999,4.635362,9.270724,309.02413333333334
5100,1.189085e-15,4.646293e-06,0.05932422,0.0,1189.085,4.646293,9.292586,309.7528666666667
5101,1.811939e-15,4.863425e-06,0.04816477,0.0,1811.9390000000003,4.863425,9.72685,324.22833333333335
5102,1.351877e-15,4.762232e-06,0.06183667,0.0,1351.877,4.762232,9.524464,317.48213333333337
5103,1.472201e-15,4.821888e-06,0.05,0.0,1472.201,4.821888,9.643776,321.45920000000007
5104,1.677459e-15,4.656795e-06,0.05,0.0,1677.459,4.656795,9.31359,310.453
5105,2.024276e-15,5.371808e-06,0.0470988,0.0,2024.276,5.371808000000001,10.743616000000001,358.1205333333334
5106,2.116289e-15,5.379521e-06,0.02969446,0.0,2116.289,5.3795209999999996,10.759041999999999,358.6347333333333
5107,2.293236e-15,5.410185e-06,0.05088048,0.0,2293.236,5.410185,10.82037,360.67900000000003
5108,1.160774e-15,4.922415e-06,0.05741482,0.0,1160.774,4.922415,9.84483,328.161
5109,1.521746e-15,5.369171e-06,0.04664301,0.0,1521.746,5.369171,10.738342,357.9447333333333
5110,1.493434e-15,5.327004e-06,0.03310306,0.0,1493.434,5.3270040000000005,10.654008000000001,355.13360000000006
5111,2.562195e-15,5.369899e-06,0.05053845,0.0,2562.1949999999997,5.369899,10.739798,357.99326666666667
5112,1.953497e-15,4.641239e-06,0.0625,0.0,1953.497,4.641239,9.282478,309.4159333333333
5113,2.972713e-15,5.378527e-06,0.05015262,0.0,2972.713,5.378527,10.757054,358.56846666666667
5114,7.191134e-15,6.169937e-06,0.02242189,0.0,7191.134,6.169937,12.339874,411.32913333333335
5115,2.533884e-15,5.41914e-06,0.05009354,0.0,2533.884,5.41914,10.83828,361.276
5116,1.061683e-15,5.389453e-06,0.0579888,0.0,1061.683,5.3894530000000005,10.778906000000001,359.2968666666667
5117,2.215379e-15,4.882077e-06,0.05,0.0,2215.379,4.882077,9.764154,325.4718
5118,1.288176e-15,4.69915e-06,0.05,0.0,1288.1760000000002,4.6991499999999995,9.398299999999999,313.27666666666664
5119,3.340763e-15,5.409958e-06,0.05025815,0.0,3340.763,5.409958,10.819916,360.66386666666665
5120,1.394344e-15,4.648623e-06,0.04165202,0.0,1394.344,4.648623000000001,9.297246000000001,309.9082000000001
5121,1.670382e-15,5.410404e-06,0.05338998,0.0,1670.382,5.410404,10.820808,360.6936
5122,2.909012e-15,5.362765e-06,0.06463456,0.0,2909.012,5.362765,10.72553,357.5176666666666
5123,1.932263e-15,4.788625e-06,0.0625,0.0,1932.263,4.788625000000001,9.577250000000001,319.24166666666673
5124,1.224475e-15,4.778554e-06,0.04120362,0.0,1224.4750000000001,4.778554000000001,9.557108000000001,318.5702666666667
5125,9.909043e-16,4.639216e-06,0.05837918,0.0,990.9043,4.639216,9.278432,309.2810666666667
5126,1.337721e-15,4.694862e-06,0.06206196,0.0,1337.721,4.694862,9.389724,312.9908
5127,9.413591e-16,4.655248e-06,0.05,0.0,941.3590999999999,4.655248,9.310496,310.3498666666667
5128,1.833173e-15,4.731833e-06,0.03091766,0.0,1833.173,4.731833,9.463666,315.45553333333334
5129,4.225499e-15,5.399079e-06,0.05,0.0,4225.499,5.3990789999999995,10.798157999999999,359.9386
5130,2.661286e-15,5.348535e-06,0.05,0.0,2661.286,5.348535,10.69707,356.569
5131,1.182007e-15,4.6928e-06,0.05061985,0.0,1182.007,4.6928,9.3856,312.85333333333335
5132,1.351877e-15,5.411368e-06,0.05149978,0.0,1351.877,5.411368,10.822736,360.7578666666667
5133,1.627914e-15,5.335563e-06,0.04155403,0.0,1627.914,5.335563,10.671126,355.7042
5134,1.656226e-15,4.659185e-06,0.05,0.0,1656.226,4.659185,9.31837,310.6123333333333
5135,1.132462e-15,4.592315e-06,0.0625,0.0,1132.462,4.592315,9.18463,306.15433333333334
5136,2.052588e-15,4.761904e-06,0.05,0.0,2052.588,4.761904,9.523808,317.4602666666667
5137,1.182007e-15,4.447197e-06,0.08863773,0.0,1182.007,4.447197,8.894394,296.4798
5138,1.231553e-15,4.725178e-06,0.05902666,0.0,1231.5529999999999,4.725178,9.450356,315.01186666666666
5139,4.544004e-15,5.361187e-06,0.05,0.0,4544.004,5.361187,10.722374,357.4124666666667
5140,3.022258e-15,5.335554e-06,0.04171259,0.0,3022.258,5.335554,10.671108,355.7036
5141,2.165834e-15,4.786449e-06,0.05393631,0.0,2165.834,4.786449,9.572898,319.0966
5142,2.222457e-15,5.349167e-06,0.05023194,0.0,2222.457,5.3491670000000004,10.698334000000001,356.6111333333334
5143,3.340763e-15,5.348546e-06,0.05,0.0,3340.763,5.348546,10.697092,356.5697333333333
