slice_index_0_based,slice_index_1_based,pore_px,solid_px,total_px,porosity
114,115,103110,340446,443556,0.23246219192165138
115,116,103354,340202,443556,0.23301229157085013
116,117,103337,340219,443556,0.23297396495594694
117,118,103579,339977,443556,0.23351955559162765
118,119,104070,339486,443556,0.2346265184103022
119,120,104165,339391,443556,0.23484069655240827
120,121,104134,339422,443556,0.2347708068428789
121,122,103747,339809,443556,0.23389831272714157
122,123,103120,340436,443556,0.2324847369892415
123,124,102626,340930,443556,0.23137101065028992
124,125,101863,341693,443556,0.22965082199316433
125,126,101041,342515,443556,0.22779761743725707
126,127,100195,343361,443556,0.22589030471913354
127,128,99115,344441,443556,0.22345543741940138
128,129,98660,344896,443556,0.22242963684405126
129,130,98521,345035,443556,0.22211626040454868
130,131,98539,345017,443556,0.2221568415262109
131,132,98681,344875,443556,0.2224769814859905
132,133,98760,344796,443556,0.2226550875199524
133,134,98884,344672,443556,0.22293464635806978
134,135,98761,344795,443556,0.2226573420267114
135,136,98442,345114,443556,0.2219381543705868
136,137,98110,345446,443556,0.22118965812659505
137,138,98327,345229,443556,0.2216788860933005
138,139,98752,344804,443556,0.22263705146588028
139,140,98550,345006,443556,0.22218164110056002
140,141,98699,344857,443556,0.2225175626076527
141,142,98449,345107,443556,0.22195393591789989
142,143,97758,345798,443556,0.2203960717474231
143,144,97157,346399,443556,0.21904111318525732
144,145,96919,346637,443556,0.21850454057661264
145,146,96720,346836,443556,0.21805589373156942
146,147,96840,346716,443556,0.21832643454265077
147,148,97046,346510,443556,0.21879086293500707
148,149,97091,346465,443556,0.2188923157391626
149,150,96967,346589,443556,0.2186127569010452
150,151,96885,346671,443556,0.21842788734680627
151,152,96674,346882,443556,0.2179521864206549
152,153,96752,346804,443556,0.21812803794785776
153,154,96871,346685,443556,0.2183963242521801
154,155,97247,346309,443556,0.21924401879356833
155,156,97672,345884,443556,0.22020218416614812
156,157,97945,345611,443556,0.2208176645113582
157,158,97954,345602,443556,0.2208379550721893
158,159,97566,345990,443556,0.21996320644969294
159,160,97606,345950,443556,0.2200533867200534
160,161,97636,345920,443556,0.22012102192282373
161,162,97597,345959,443556,0.22003309615922229
162,163,97245,346311,443556,0.21923950978005033
163,164,97119,346437,443556,0.2189554419284149
164,165,97105,346451,443556,0.21892387883378875
165,166,96843,346713,443556,0.21833319806292778
166,167,96809,346747,443556,0.2182565448331214
167,168,96758,346798,443556,0.21814156498841183
168,169,96824,346732,443556,0.21829036243450659
169,170,96895,346661,443556,0.21845043241439638
170,171,96860,346696,443556,0.218371524677831
171,172,96410,347146,443556,0.21735699663627592
172,173,95718,347838,443556,0.21579687795904012
