component_label,voxel_count,volume_um3,is_open
888,6,21743.271935999997,True
889,1,3623.8786559999994,False
890,1,3623.8786559999994,False
891,1,3623.8786559999994,False
892,3,10871.635967999999,False
893,2,7247.757311999999,False
894,2,7247.757311999999,False
895,1,3623.8786559999994,False
896,3,10871.635967999999,False
897,1,3623.8786559999994,False
898,45,163074.53951999996,False
899,1,3623.8786559999994,False
900,1,3623.8786559999994,False
901,1,3623.8786559999994,False
902,1,3623.8786559999994,False
903,2,7247.757311999999,False
904,2,7247.757311999999,False
905,6,21743.271935999997,False
906,2,7247.757311999999,False
907,2,7247.757311999999,False
908,3,10871.635967999999,False
909,1,3623.8786559999994,False
910,1,3623.8786559999994,False
911,1,3623.8786559999994,False
912,22,79725.33043199999,False
913,2,7247.757311999999,False
914,1,3623.8786559999994,False
915,2,7247.757311999999,False
916,9,32614.907903999996,False
917,1,3623.8786559999994,False
918,2,7247.757311999999,False
919,2,7247.757311999999,False
920,1,3623.8786559999994,False
921,3,10871.635967999999,False
922,1,3623.8786559999994,True
923,2,7247.757311999999,False
924,1,3623.8786559999994,False
925,1,3623.8786559999994,False
926,1,3623.8786559999994,True
927,1,3623.8786559999994,False
928,1,3623.8786559999994,False
929,2,7247.757311999999,False
930,2,7247.757311999999,False
931,1,3623.8786559999994,True
932,1,3623.8786559999994,False
933,37,134083.51027199998,False
934,1,3623.8786559999994,False
935,5,18119.393279999997,False
936,3,10871.635967999999,False
937,2,7247.757311999999,False
938,7,25367.150591999995,False
939,2,7247.757311999999,False
940,2,7247.757311999999,False
941,6,21743.271935999997,False
942,1,3623.8786559999994,False
943,2,7247.757311999999,False
944,1,3623.8786559999994,False
945,1,3623.8786559999994,False
946,6,21743.271935999997,False
947,1,3623.8786559999994,False
948,1,3623.8786559999994,False
949,1,3623.8786559999994,False
950,1,3623.8786559999994,False
951,1,3623.8786559999994,False
952,48,173946.17548799998,False
953,2,7247.757311999999,False
954,1,3623.8786559999994,False
955,1,3623.8786559999994,False
