tetra_index,volume_um3,min_edge_um,max_edge_um,aspect_max_over_min
644424,629.8968671133049,15.001004660865975,22.228877370760955,1.4818259092173185
644507,491.2840965444121,10.861160159025411,20.09358581650123,1.8500404673439836
644590,422.29008756181406,12.980507721152376,19.17794959853363,1.477442177957509
644673,573.4720591591605,13.245795468420305,25.067849166829127,1.8925136830471325
644756,204.89836425833656,10.8611601590253,19.19986320362321,1.7677543579604336
644840,274.2074651515102,10.86116015902534,18.55019614535783,1.7079387352504052
644923,349.1095348312128,10.86116015902538,20.250724625824276,1.8645084253726227
645006,439.79937284667744,10.86116015902537,21.261732029025882,1.957593085611382
645089,395.6373791176909,10.861160159025259,20.602831008394286,1.8969272809474251
645173,461.77594133382394,12.279885973609563,20.21871316330618,1.6464903018446408
645256,4314.482763571757,29.031554346729752,36.968532993790745,1.273391446846698
