time_ms,uncoupled_signal_normalized,coupled_signal_normalized
1256.0,0.07188327940921334,0.058774537440572414
1258.0,0.07158842991297974,0.05850891527081308
1260.0,0.0712947945309527,0.05824449353816573
1262.0,0.07100236822048618,0.05798126681744645
1264.0,0.07071114596027384,0.057719229707989594
1266.0,0.07042112275025497,0.05745837683353706
1268.0,0.0701322936115211,0.05719870284212774
1270.0,0.06984465358622305,0.05694020240598783
1272.0,0.06955819773747826,0.056682870221421634
1274.0,0.06927292114927867,0.056426701008702604
1276.0,0.06898881892639926,0.056171689511965085
1278.0,0.06870588619430638,0.05591783049909634
1280.0,0.06842411809906725,0.05566511876162944
1282.0,0.06814350980725932,0.05541354911463627
1284.0,0.06786405650588061,0.05516311639662108
1286.0,0.06758575340225985,0.05491381546941468
1288.0,0.06730859572396743,0.05466564121806911
1290.0,0.06703257871872687,0.05441858855075248
1292.0,0.06675769765432629,0.05417265239864463
1294.0,0.06648394781853068,0.053927827715833175
1296.0,0.06621132451899442,0.05368410947920981
1298.0,0.06593982308317413,0.053441492688367453
1300.0,0.06566943885824213,0.053199972365497485
1302.0,0.06540016721100017,0.05295954355528775
1304.0,0.06513200352779373,0.05272020132482072
1306.0,0.06486494321442626,0.05248194076347257
1308.0,0.06459898169607448,0.052244756982812085
1310.0,0.06433411441720352,0.052008645116500614
1312.0,0.0640703368414829,0.05177360032019209
1314.0,0.06380764445170253,0.05153961777143371
1316.0,0.06354603274968922,0.05130669266956701
1318.0,0.06328549725622384,0.05107482023562926
1320.0,0.06302603351095849,0.05084399571225548
1322.0,0.06276763707233414,0.050614214363580906
1324.0,0.06251030351749894,0.050385471475143724
1326.0,0.06225402844222647,0.05015776235378832
1328.0,0.061998807460834804,0.04993108232756909
1330.0,0.06174463620610556,0.04970542674565459
1332.0,0.06149151032920367,0.04948079097823198
1334.0,0.06123942549959729,0.04925717041641213
1336.0,0.06098837740497815,0.049034560472135086
1338.0,0.060738361751182364,0.04881295657807581
1340.0,0.0604893742621113,0.048592354187550625
1342.0,0.060241410679653315,0.04837274877442383
1344.0,0.05999446676360549,0.04815413583301496
1346.0,0.059748538291595724,0.047936510878006086
1348.0,0.05950362105900538,0.047719869444350076
1350.0,0.05925971087889215,0.0475042070871789
1352.0,0.059016803581913406,0.04728951938171219
1354.0,0.05877489501624959,0.047075801923166856
1356.0,0.058533981047528556,0.04686305032666649
1358.0,0.05829405755874944,0.04665126022715142
1360.0,0.05805512045020779,0.046440427279289126
1362.0,0.05781716563942012,0.046230547157385136
1364.0,0.057580189061049725,0.046021615555294236
1366.0,0.057344186666832137,0.04581362818633216
1368.0,0.0571091544255012,0.045606580783187724
1370.0,0.05687508832271544,0.04540046909783514
1372.0,0.05664198436098495,0.045195288901446695
1374.0,0.056409838559598295,0.044991035984306406
1376.0,0.056178646954549875,0.04478770615572341
1378.0,0.05594840559846797,0.044585295243945874
1380.0,0.055719110560542476,0.044383799096075705
1382.0,0.055490757926453416,0.04418321357798293
1384.0,0.05526334379829967,0.04398353457422134
1386.0,0.0550368642945281,0.04378475798794378
1388.0,0.05481131554986285,0.04358687974081802
1390.0,0.054586693715234995,0.04338989577294337
1392.0,0.054362994957712726,0.04319380204276706
1394.0,0.05414021546043155,0.042998594527001534
1396.0,0.05391835142252511,0.042804269220541924
1398.0,0.0536973990590559,0.04261082213638365
1400.0,0.05347735460094692,0.04241824930554084
