time_ms,extra_comsol_signal,extra_comsol_normalized
1720.9115990984728,703.507855041196,0.007971471427257
1724.402299098483,699.02661124884,0.007920694301467485
1727.8929990984827,694.574932541989,0.007870252178667147
1731.3836990984828,690.152605797093,0.00782014264394579
1734.874399098473,685.759419740049,0.007770363303349374
1738.365099098473,681.39516492512,0.007720911783641128
1741.855799098483,677.0596337142,0.007671785732066614
1745.3464990984828,672.752620256364,0.007622982816122
1748.8371990984829,668.473920467677,0.0075745007233252795
1752.327899098473,664.223332011393,0.007526337160991904
1755.818599098473,660.000654278318,0.007478489856012274
1759.3092990984728,655.805688367556,0.007430956554633572
1762.7999990984829,651.638237067476,0.007383735022244105
1766.2906990984827,647.49810483697,0.007336823043160926
1769.7813990984728,643.385097786986,0.007290218420420595
1773.272099098473,639.299023662304,0.0072439189755726776
1776.762799098473,635.239691823589,0.0071979225484763865
1780.253499098483,631.206913229696,0.007152226997100078
1783.7441990984828,627.200500420225,0.007106830197323585
1787.2348990984829,623.220267498312,0.007061730042743223
1790.725599098473,619.266030113679,0.007016924444479721
1794.216299098473,615.337605445912,0.006972411330988753
1797.7069990984828,611.434812187982,0.0069281886478742075
1801.1976990984829,607.557470529982,0.006884254357703915
1804.6883990984827,603.705402143103,0.006840606439828077
1808.179099098473,599.878430163841,0.006797242890200313
1811.669799098473,596.076379178394,0.00675416172120087
1815.160499098483,592.299075207309,0.00671136096146265
1818.651199098483,588.546345690315,0.006668838655699356
1822.1418990984828,584.818019471383,0.0066265928645362
1825.632599098473,581.113926783983,0.006584621664342861
1829.123299098473,577.433899236532,0.006542923147068586
1832.613999098473,573.777769798079,0.006501495420079987
1836.1046990984828,570.145372784134,0.006460336606000475
1839.5953990984829,566.536543842716,0.006419444842552167
1843.0860990984727,562.951119940608,0.006378818282400135
1846.576799098473,559.388939349762,0.006338455092998368
1850.067499098473,555.849841633908,0.006298353456438036
1853.5581990984829,552.333667635336,0.006258511569297715
1857.048899098483,548.840259461872,0.006218927642495813
1860.5395990984828,545.369460473993,0.006179599901144566
1864.030299098473,541.921115272158,0.006140526584406494
1867.5209990984729,538.49506968426,0.006101705945352209
1871.011699098483,535.091170753293,0.006063136250820674
1874.5023990984828,531.709266725144,0.006024815781280875
1877.9930990984828,528.349207036562,0.0059867428306954965
1881.483799098473,525.010842303293,0.005948915706386475
1884.974499098473,521.694024308346,0.005911332728902046
1888.4651990984728,518.39860599044,0.005873992231885836
1891.9558990984829,515.124441432581,0.00583689256194742
1895.446599098483,511.871385850805,0.005800032078534783
1898.937299098473,508.639295583044,0.005763409153808145
1902.427999098473,505.428028078166,0.005727022172515783
1905.9186990984729,502.237441885123,0.005690869531871062
1909.409399098483,499.067396642269,0.005654949641431398
1912.9000990984828,495.9177530668,0.005619260922978603
1916.3907990984728,492.788372944312,0.005583801810400566
1919.881499098473,489.679119118535,0.005548570749574928
1923.372199098473,486.589855481162,0.005513566198253833
1926.8628990984828,483.520446961806,0.005478786625950134
1930.3535990984828,480.470759518118,0.005444230513825416
1933.844299098483,477.440660125986,0.0054098963545789434
1937.334999098473,474.430016769887,0.005375782652338334
1940.825699098473,471.43869843335,0.005341887922551503
1944.3163990984829,468.466575089536,0.005308210691879914
1947.807099098483,465.513517691935,0.0052747494980931765
1951.2977990984828,462.579398165191,0.005241502889965073
1954.788499098473,459.664089396013,0.005208469427170585
1958.2791990984729,456.767465224227,0.005175647680184487
1961.769899098473,453.889400433931,0.005143036230181138
1965.2605990984828,451.029770744732,0.00511063366893518
1968.7512990984828,448.188452803138,0.005078438598723998
1972.2419990984731,445.365324174007,0.005046449632230836
1975.732699098473,442.56026333213,0.005014665392449418
1979.223399098473,439.773149653905,0.00498308451258961
1982.7140990984828,437.003863409118,0.004951705635984284
1986.204799098483,434.252285752806,0.004920527415997123
1989.6954990984727,431.518298717243,0.004889548515931813
1993.186199098473,428.801785203994,0.004858767608942006
1996.6768990984729,426.102628976093,0.0048281833779426865
2000.167599098473,423.420714650289,0.004797794515522315
2003.6582990984728,420.755927689391,0.004767599723856084
2007.1489990984728,418.108154395909,0.004737597714633871
2010.6396990984829,415.477281901894,0.004707787208945105
2014.130399098483,412.863198163071,0.0046781669372122974
2017.621099098483,410.265791950892,0.0046487356391009885
2021.1117990984828,407.684952846841,0.00461949206345522
2024.602499098483,405.120571234304,0.004590434968205409
2028.0931990984827,402.572538292056,0.004561563120294557
2031.5838990984828,400.040745986398,0.004532875295589146
2035.0745990984826,397.525087064884,0.004504370278808062
2038.565299098473,395.025455049098,0.0044760468634407555
2042.0559990984727,392.541744228454,0.00444790385167698
2045.546699098483,390.073849653135,0.004419940054326792
2049.0373990984826,387.621667127816,0.004392154290749419
2052.5280990984825,385.185093204838,0.0043645453887759195
2056.0187990984828,382.764025178033,0.004337112184639214
2059.5094990984826,380.358361076173,0.004309853522899848
